,it,it_time,total_time,total_area,energy,sat_0_x,sat_0_y,sat_1_x,sat_1_y,sat_2_x,sat_2_y,sat_3_x,sat_3_y,sat_4_x,sat_4_y,sat_5_x,sat_5_y,sat_6_x,sat_6_y,sat_7_x,sat_7_y,sat_8_x,sat_8_y,sat_9_x,sat_9_y,sat_10_x,sat_10_y,sat_11_x,sat_11_y,sat_12_x,sat_12_y,sat_13_x,sat_13_y,sat_14_x,sat_14_y
10,10,0.005865573883056641,0.06005597114562988,173634.8738628176,1.3029838079808087,5.292157037902992,1.20047162510167,3.436213952317217,5.856654193819935,5.602673970449903,-2.9318336396292333,-0.30965655538067355,1.2317955058151169,0.9392031049527042,-2.5622872179051743,-7.658969447502237,0.2288049787522044,-3.6633572428903385,-5.942389404671781,-5.118810571875038,7.584376993264246,-3.4477222315345637,-0.5187284106596887,-0.3028609630796093,-7.451752865495512,6.991601174761021,-7.601990348898645,-7.248389898909834,-2.59582568717159,10.51292431987054,0.5684989126437404,9.079104721067996,4.443738760805763,-1.0493465403346107,6.0704158493099225
11,11,0.005091428756713867,0.06514739990234375,173019.77686529933,0.570377268359266,5.292157037902992,1.20047162510167,3.436213952317217,5.856654193819935,5.602673970449903,-2.9318336396292333,-0.30965655538067355,1.2317955058151169,0.9392031049527042,-2.5622872179051743,-7.658969447502237,0.2288049787522044,-4.1633572428903385,-6.808414808456219,-6.118810571875038,7.584376993264246,-3.4477222315345637,-0.5187284106596887,-0.3028609630796093,-7.451752865495512,6.991601174761021,-7.601990348898645,-7.248389898909834,-2.59582568717159,10.01292431987054,-0.29752649114069807,9.079104721067996,4.443738760805763,-1.0493465403346107,6.0704158493099225
12,12,0.0,0.06514739990234375,172110.65268507058,0.3624362683589766,5.292157037902992,1.20047162510167,3.436213952317217,5.856654193819935,5.602673970449903,-2.9318336396292333,-0.30965655538067355,1.2317955058151169,0.9392031049527042,-2.5622872179051743,-7.658969447502237,0.2288049787522044,-4.1633572428903385,-6.808414808456219,-6.118810571875038,7.584376993264246,-4.447722231534564,-0.5187284106596884,-0.3028609630796093,-7.451752865495512,6.991601174761021,-7.601990348898645,-7.248389898909834,-2.59582568717159,11.01292431987054,-0.29752649114069807,9.079104721067996,4.443738760805763,-1.0493465403346107,6.0704158493099225
13,13,0.00103759765625,0.06618499755859375,171131.73791498606,0.8864084935369192,5.292157037902992,1.20047162510167,3.436213952317217,5.856654193819935,5.602673970449903,-2.9318336396292333,-0.30965655538067355,1.2317955058151169,0.9392031049527042,-2.5622872179051743,-7.658969447502237,0.2288049787522044,-4.1633572428903385,-6.808414808456219,-6.118810571875038,7.584376993264246,-4.447722231534564,-0.5187284106596884,-0.3028609630796093,-7.451752865495512,6.991601174761021,-7.601990348898645,-7.748389898909835,-3.4618510909560283,11.01292431987054,-0.29752649114069807,9.579104721067996,5.309764164590201,-1.0493465403346107,6.0704158493099225
14,14,0.0,0.06618499755859375,170344.4549762939,1.18232335357402,5.292157037902992,1.20047162510167,3.436213952317217,5.856654193819935,5.602673970449903,-2.9318336396292333,-0.30965655538067355,1.2317955058151169,0.9392031049527042,-2.5622872179051743,-8.158969447502237,-0.6372204250322341,-4.1633572428903385,-6.808414808456219,-6.118810571875038,7.584376993264246,-4.447722231534564,-0.5187284106596884,-0.8028609630796097,-8.31777826927995,6.991601174761021,-7.601990348898645,-7.748389898909835,-3.4618510909560283,11.01292431987054,-0.29752649114069807,9.079104721067996,6.17578956837464,-1.0493465403346107,6.0704158493099225
15,15,0.0,0.06618499755859375,169543.77288565596,0.7937039345272865,5.292157037902992,1.20047162510167,3.436213952317217,5.856654193819935,5.602673970449903,-2.9318336396292333,-0.30965655538067355,1.2317955058151169,0.9392031049527042,-2.5622872179051743,-8.158969447502237,-0.6372204250322341,-4.6633572428903385,-5.942389404671781,-7.118810571875038,7.584376993264246,-4.447722231534564,-0.5187284106596884,-0.8028609630796097,-8.31777826927995,6.991601174761021,-7.601990348898645,-7.748389898909835,-3.4618510909560283,12.01292431987054,-0.29752649114069807,9.079104721067996,6.17578956837464,-1.0493465403346107,6.0704158493099225
16,16,0.0005376338958740234,0.06672263145446777,169035.79692515376,0.3452894061819052,5.292157037902992,1.20047162510167,3.436213952317217,5.856654193819935,5.602673970449903,-2.9318336396292333,-0.30965655538067355,1.2317955058151169,0.9392031049527042,-2.5622872179051743,-8.158969447502237,-0.6372204250322341,-5.1633572428903385,-6.808414808456219,-6.118810571875038,7.584376993264246,-4.447722231534564,-0.5187284106596884,-0.8028609630796097,-8.31777826927995,7.991601174761021,-7.601990348898645,-7.748389898909835,-3.4618510909560283,12.01292431987054,-0.29752649114069807,9.079104721067996,6.17578956837464,-1.0493465403346107,6.0704158493099225
17,17,0.0,0.06672263145446777,168958.23421635403,0.7189822079703276,5.292157037902992,1.20047162510167,3.436213952317217,5.856654193819935,5.602673970449903,-2.9318336396292333,-0.30965655538067355,1.2317955058151169,0.9392031049527042,-2.5622872179051743,-8.158969447502237,-0.6372204250322341,-5.1633572428903385,-6.808414808456219,-6.118810571875038,7.584376993264246,-4.447722231534564,-0.5187284106596884,-0.8028609630796097,-8.31777826927995,7.991601174761021,-7.601990348898645,-7.248389898909835,-4.327876494740467,12.01292431987054,-0.29752649114069807,8.579104721067996,7.041814972159078,-1.0493465403346107,6.0704158493099225
18,18,0.012320995330810547,0.07904362678527832,169838.78205887444,1.7362559633460535,5.292157037902992,1.20047162510167,3.436213952317217,5.856654193819935,5.602673970449903,-2.9318336396292333,-0.30965655538067355,1.2317955058151169,0.9392031049527042,-2.5622872179051743,-7.658969447502237,-1.5032458288166728,-5.1633572428903385,-6.808414808456219,-6.118810571875038,7.584376993264246,-4.447722231534564,-0.5187284106596884,-0.8028609630796097,-8.31777826927995,7.991601174761021,-7.601990348898645,-7.248389898909835,-4.327876494740467,11.01292431987054,-0.29752649114069785,8.579104721067996,7.041814972159078,-1.0493465403346107,6.0704158493099225
19,19,0.0031456947326660156,0.08218932151794434,171145.21471984175,2.162511613479367,5.292157037902992,1.20047162510167,3.436213952317217,5.856654193819935,5.602673970449903,-2.9318336396292333,-0.30965655538067355,1.2317955058151169,0.9392031049527042,-2.5622872179051743,-7.658969447502237,-1.5032458288166728,-5.1633572428903385,-6.808414808456219,-6.618810571875038,6.718351589479807,-4.447722231534564,-0.5187284106596884,-0.8028609630796097,-8.31777826927995,7.491601174761021,-6.7359649451142065,-7.748389898909835,-3.4618510909560283,11.01292431987054,-0.29752649114069785,8.079104721067996,6.17578956837464,-1.0493465403346107,6.0704158493099225
20,20,0.010090112686157227,0.09227943420410156,169770.96849261152,1.5510468586857087,5.292157037902992,1.20047162510167,3.936213952317217,6.722679597604373,5.602673970449903,-2.9318336396292333,-0.30965655538067355,1.2317955058151169,0.9392031049527042,-2.5622872179051743,-8.158969447502237,-2.369271232601111,-5.1633572428903385,-6.808414808456219,-6.618810571875038,6.718351589479807,-4.447722231534564,-0.5187284106596884,-0.8028609630796097,-8.31777826927995,7.991601174761021,-7.601990348898646,-7.748389898909835,-3.4618510909560283,11.01292431987054,-0.29752649114069785,8.079104721067996,6.17578956837464,-1.0493465403346107,6.0704158493099225
21,21,0.008901596069335938,0.1011810302734375,169547.70558595515,0.5115606231934464,5.292157037902992,1.20047162510167,3.936213952317217,6.722679597604373,5.602673970449903,-2.9318336396292333,-0.30965655538067355,1.2317955058151169,0.9392031049527042,-2.5622872179051743,-8.658969447502237,-3.2352966363855495,-5.1633572428903385,-6.808414808456219,-6.618810571875038,6.718351589479807,-4.447722231534564,-0.5187284106596884,-0.8028609630796097,-8.31777826927995,7.991601174761021,-7.601990348898646,-7.748389898909835,-3.4618510909560283,10.51292431987054,-1.1635518949251362,8.079104721067996,6.17578956837464,-2.0493465403346107,6.0704158493099225
22,22,0.002191781997680664,0.10337281227111816,168814.82141722392,1.9982097681076425,5.792157037902992,2.0664970288861086,3.936213952317217,6.722679597604373,5.602673970449903,-2.9318336396292333,-0.30965655538067355,1.2317955058151169,0.9392031049527042,-2.5622872179051743,-9.158969447502237,-4.101322040169988,-5.1633572428903385,-6.808414808456219,-6.618810571875038,6.718351589479807,-4.447722231534564,-0.5187284106596884,-0.8028609630796097,-8.31777826927995,7.991601174761021,-7.601990348898646,-7.748389898909835,-3.4618510909560283,10.51292431987054,-1.1635518949251362,8.079104721067996,6.17578956837464,-2.0493465403346107,6.0704158493099225
